timestamp,eqp_id,chamber_id,recipe,MPH,TEMP,PRESSURE,RF_POWER,GAS_FLOW_1,GAS_FLOW_2,CHAMBER_LOAD
2025-06-25 09:55:00,EQP001,B,R101,51.8,429.6,101.55,254.1,31.3,11.7,85.2
2025-06-25 10:00:00,EQP001,B,R101,49.7,429.8,100.56,251.5,36.4,11.6,84.1
2025-06-25 10:05:00,EQP001,B,R103,51.3,427.9,100.63,228.7,31.9,11.5,77.4
2025-06-25 10:10:00,EQP001,B,R103,50.3,429.8,100.92,257.5,38.1,11.5,91.4
2025-06-25 10:15:00,EQP001,B,R103,50.5,429.9,100.65,257.3,35.6,11.0,83.4
2025-06-25 10:20:00,EQP001,B,R101,50.1,430.0,100.51,263.0,36.9,12.8,88.8
2025-06-25 10:25:00,EQP001,B,R103,53.1,431.2,101.13,249.9,33.9,12.1,86.0
2025-06-25 10:30:00,EQP001,B,R102,50.2,427.2,101.47,244.7,37.5,13.1,81.3
2025-06-25 10:35:00,EQP001,B,R102,49.7,431.8,102.05,267.3,35.8,10.0,89.5
2025-06-25 10:40:00,EQP001,B,R102,51.3,429.2,101.15,248.3,33.1,11.8,87.2
2025-06-25 10:45:00,EQP001,B,R103,48.3,429.4,100.56,238.1,36.2,11.0,82.6
2025-06-25 10:50:00,EQP001,B,R103,49.5,430.1,101.88,244.3,36.7,11.6,86.7
2025-06-25 10:55:00,EQP001,B,R102,49.0,430.4,100.62,248.5,33.5,12.5,89.9
2025-06-25 11:00:00,EQP001,B,R102,48.6,429.8,100.69,266.1,32.8,12.1,84.0
2025-06-25 11:05:00,EQP001,B,R101,49.9,430.5,101.58,265.7,33.3,12.8,86.1
2025-06-25 11:10:00,EQP001,B,R102,47.8,429.6,101.37,263.8,32.5,10.8,88.1
2025-06-25 11:15:00,EQP001,B,R102,51.7,430.3,100.88,257.7,35.9,12.4,82.7
2025-06-25 11:20:00,EQP001,B,R101,50.1,430.1,100.79,267.8,34.9,12.5,87.6
2025-06-25 11:25:00,EQP001,B,R101,51.0,429.1,100.73,263.4,32.9,13.2,88.9
2025-06-25 11:30:00,EQP001,B,R101,49.3,428.6,101.59,258.6,33.5,9.9,85.9
2025-06-25 11:35:00,EQP001,B,R103,50.3,430.7,100.35,231.8,35.8,11.5,86.7
2025-06-25 11:40:00,EQP001,B,R102,51.5,429.4,101.16,243.9,33.8,11.6,78.7
2025-06-25 11:45:00,EQP001,B,R102,50.7,429.1,101.05,246.7,36.1,12.1,86.7
2025-06-25 11:50:00,EQP001,B,R103,51.6,432.4,101.12,254.7,33.9,11.3,84.1
2025-06-25 11:55:00,EQP001,B,R103,50.0,430.2,101.2,244.2,35.6,13.3,85.8
2025-06-25 12:00:00,EQP001,B,R102,49.8,429.3,101.1,242.5,37.1,10.9,80.2
2025-06-25 12:05:00,EQP001,B,R101,50.2,430.0,100.9,250.3,34.5,13.1,82.3
2025-06-25 12:10:00,EQP001,B,R103,50.8,428.8,100.84,263.7,35.2,11.6,80.2
2025-06-25 12:15:00,EQP001,B,R103,50.0,430.1,100.28,253.9,36.3,11.7,84.3
2025-06-25 12:20:00,EQP001,B,R103,49.1,432.7,100.44,237.6,34.6,11.3,84.6
2025-06-25 12:25:00,EQP001,B,R102,50.6,429.9,100.55,261.5,36.8,12.7,78.3
2025-06-25 12:30:00,EQP001,B,R102,52.3,429.8,101.42,270.9,30.0,13.3,88.8
2025-06-25 12:35:00,EQP001,B,R101,50.6,466.5844578253052,100.98,329.6531118668262,33.5,12.8,95.78599990637728
2025-06-25 12:40:00,EQP001,B,R102,49.5,430.8,100.77,265.5,36.7,13.0,81.7
2025-06-25 12:45:00,EQP001,B,R102,50.3,430.8,100.73,247.4,37.7,11.6,87.1
2025-06-25 12:50:00,EQP001,B,R102,49.8,429.6,101.43,225.1,34.0,11.6,78.4
2025-06-25 12:55:00,EQP001,B,R102,49.4,430.0,101.04,265.8,35.2,11.7,85.6
2025-06-25 13:00:00,EQP001,B,R103,49.7,432.2,100.69,250.5,37.2,12.1,80.9
2025-06-25 13:05:00,EQP001,B,R102,49.9,430.1,100.53,244.3,33.3,12.4,81.4
2025-06-25 13:10:00,EQP001,B,R103,48.2,430.8,101.31,268.7,34.5,12.3,85.2
2025-06-25 13:15:00,EQP001,B,R102,50.7,430.3,101.86,259.4,34.5,12.2,83.3
2025-06-25 13:20:00,EQP001,B,R101,49.9,432.0,101.06,248.9,30.2,13.1,88.1
2025-06-25 13:25:00,EQP001,B,R102,49.9,429.4,101.13,255.0,35.9,13.3,88.9
2025-06-25 13:30:00,EQP001,B,R103,50.4,430.2,100.36,237.5,32.7,12.1,91.1
2025-06-25 13:35:00,EQP001,B,R103,50.7,431.5,100.8,253.7,36.9,12.7,86.8
2025-06-25 13:40:00,EQP001,B,R102,51.2,430.7,100.51,253.7,36.0,13.3,81.5
2025-06-25 13:45:00,EQP001,B,R102,49.5,431.4,101.11,240.1,31.2,11.8,80.6
2025-06-25 13:50:00,EQP001,B,R103,48.9,431.6,100.94,256.9,31.7,11.0,82.0
2025-06-25 13:55:00,EQP001,B,R101,50.0,430.6,102.09,233.2,34.6,11.4,84.5
2025-06-25 14:00:00,EQP001,B,R102,50.5,431.2,100.08,243.2,34.4,10.2,90.4
2025-06-25 14:05:00,EQP001,B,R102,51.2,429.5,101.43,240.2,32.6,11.5,82.9
2025-06-25 14:10:00,EQP001,B,R103,52.0,428.3,100.88,243.3,30.7,10.1,81.4
2025-06-25 14:15:00,EQP001,B,R101,50.9,429.2,100.59,228.8,35.2,11.9,91.6
2025-06-25 14:20:00,EQP001,B,R103,49.1,432.7,100.8,244.5,31.3,11.7,87.5
2025-06-25 14:25:00,EQP001,B,R102,49.5,431.6,101.82,254.4,35.9,12.3,93.6
2025-06-25 14:30:00,EQP001,B,R102,48.3,431.7,100.64,256.8,33.6,12.5,88.7
2025-06-25 14:35:00,EQP001,B,R102,49.8,430.8,101.85,243.0,34.0,11.0,76.1
2025-06-25 14:40:00,EQP001,B,R101,51.1,430.1,101.77,247.2,32.9,11.5,86.1
2025-06-25 14:45:00,EQP001,B,R102,47.9,430.3,101.11,246.9,32.1,12.3,78.3
2025-06-25 14:50:00,EQP001,B,R102,50.3,430.3,101.55,239.9,34.1,12.6,89.8
2025-06-25 14:55:00,EQP001,B,R102,50.6,431.8,100.81,266.8,34.2,11.2,89.3
2025-06-25 15:00:00,EQP001,B,R102,50.0,429.4,100.54,241.3,34.4,10.9,92.8
2025-06-25 15:05:00,EQP001,B,R103,49.6,431.3,99.92,243.3,33.2,10.5,84.1
2025-06-25 15:10:00,EQP001,B,R102,49.9,430.0,100.09,252.5,35.0,12.4,87.7
2025-06-25 15:15:00,EQP001,B,R101,51.0,432.4,100.93,260.3,33.2,11.7,82.6
2025-06-25 15:20:00,EQP001,B,R101,50.3,430.1,100.78,253.3,34.3,12.7,83.9
2025-06-25 15:25:00,EQP001,B,R103,49.8,432.0,100.85,231.4,32.9,14.6,92.3
2025-06-25 15:30:00,EQP001,B,R101,48.9,432.3,100.98,255.9,37.7,12.1,82.4
2025-06-25 15:35:00,EQP001,B,R102,49.8,430.8,101.03,252.0,35.7,13.6,88.9
2025-06-25 15:40:00,EQP001,B,R101,50.4,431.3,101.38,266.2,34.1,13.8,78.3
2025-06-25 15:45:00,EQP001,B,R103,51.1,430.8,101.07,247.2,33.0,12.6,77.0
2025-06-25 15:50:00,EQP001,B,R103,51.5,432.5,101.46,236.7,34.4,14.4,90.5
2025-06-25 15:55:00,EQP001,B,R103,51.2,431.9,100.54,252.1,37.0,13.2,82.5
2025-06-25 16:00:00,EQP001,B,R103,49.3,432.8,101.2,254.8,34.1,10.3,81.0
2025-06-25 16:05:00,EQP001,B,R103,50.1,428.8,101.4,258.6,38.6,12.2,84.6
2025-06-25 16:10:00,EQP001,B,R101,49.1,429.8,100.97,262.3,37.6,11.8,86.4
2025-06-25 16:15:00,EQP001,B,R101,50.9,431.1,100.8,271.6,35.8,13.0,86.6
2025-06-25 16:20:00,EQP001,B,R103,49.2,430.1,101.43,260.2,31.4,12.8,75.9
2025-06-25 16:25:00,EQP001,B,R103,51.6,430.5,102.08,243.7,39.0,10.2,91.7
2025-06-25 16:30:00,EQP001,B,R101,49.7,433.5,101.44,266.9,36.7,10.8,89.4
2025-06-25 16:35:00,EQP001,B,R103,50.5,429.7,101.0,253.4,32.6,11.3,88.1
2025-06-25 16:40:00,EQP001,B,R102,51.7,431.0,100.4,248.3,37.2,10.6,89.8
2025-06-25 16:45:00,EQP001,B,R102,49.0,432.1,100.02,254.2,33.1,12.5,90.4
2025-06-25 16:50:00,EQP001,B,R102,49.3,433.0,101.27,268.0,34.0,12.6,90.3
2025-06-25 16:55:00,EQP001,B,R103,48.5,432.4,100.95,249.2,34.4,13.1,87.3
2025-06-25 17:00:00,EQP001,B,R101,50.0,430.9,101.01,249.2,35.0,12.2,88.5
2025-06-25 17:05:00,EQP001,B,R102,49.1,431.4,100.33,227.6,38.4,13.1,86.6
2025-06-25 17:10:00,EQP001,B,R102,49.7,432.7,99.99,260.0,35.7,10.4,78.6
2025-06-25 17:15:00,EQP001,B,R102,50.5,430.1,101.29,265.6,35.4,9.6,83.5
2025-06-25 17:20:00,EQP001,B,R102,51.7,431.5,100.36,250.7,30.0,10.8,79.3
2025-06-25 17:25:00,EQP001,B,R101,49.3,433.3,101.06,256.4,34.0,14.5,84.5
2025-06-25 17:30:00,EQP001,B,R102,51.2,430.4,100.97,250.6,36.2,12.8,90.7
2025-06-25 17:35:00,EQP001,B,R102,50.1,433.1,101.79,240.9,35.4,11.1,79.5
2025-06-25 17:40:00,EQP001,B,R102,49.3,431.0,100.95,245.9,37.2,13.1,79.1
2025-06-25 17:45:00,EQP001,B,R103,51.3,433.3,102.42,249.7,33.2,13.5,94.4
2025-06-25 17:50:00,EQP001,B,R103,50.7,430.3,101.61,272.8,39.7,12.6,85.4
2025-06-25 17:55:00,EQP001,B,R101,49.9,431.8,100.6,263.2,34.1,12.9,89.3
2025-06-25 18:00:00,EQP001,B,R103,50.8,431.6,100.56,246.2,34.8,12.8,76.5
2025-06-25 18:05:00,EQP001,B,R102,49.2,431.7,100.93,244.9,33.7,10.0,85.6
2025-06-25 18:10:00,EQP001,B,R101,50.5,431.9,100.49,246.5,34.2,10.9,90.3
2025-06-25 18:15:00,EQP001,B,R101,50.0,431.1,101.16,237.2,33.3,10.9,87.2
2025-06-25 18:20:00,EQP001,B,R102,51.0,433.6,101.37,253.7,34.8,12.9,83.0
2025-06-25 18:25:00,EQP001,B,R103,49.8,432.5,100.62,261.6,36.3,10.5,80.2
2025-06-25 18:30:00,EQP001,B,R103,49.5,432.7,101.05,267.9,33.0,12.7,77.0
2025-06-25 18:35:00,EQP001,B,R103,49.6,432.0,100.5,233.1,32.3,13.3,82.6
2025-06-25 18:40:00,EQP001,B,R102,48.4,430.8,101.94,266.2,38.8,12.2,77.9
2025-06-25 18:45:00,EQP001,B,R101,49.0,431.1,100.53,243.0,32.2,9.5,86.0
2025-06-25 18:50:00,EQP001,B,R103,51.1,433.7,100.7,252.4,36.0,12.1,81.8
2025-06-25 18:55:00,EQP001,B,R101,48.4,431.5,100.66,249.8,32.9,13.2,82.8
2025-06-25 19:00:00,EQP001,B,R101,50.1,431.7,100.21,249.7,35.5,12.1,93.1
2025-06-25 19:05:00,EQP001,B,R102,50.5,431.8,101.53,239.6,33.8,12.7,82.3
2025-06-25 19:10:00,EQP001,B,R101,50.6,431.3,100.66,242.2,39.5,11.6,84.4
2025-06-25 19:15:00,EQP001,B,R101,49.0,435.2,101.02,251.4,34.4,12.8,83.1
2025-06-25 19:20:00,EQP001,B,R102,49.4,431.5,100.79,256.6,34.3,13.8,89.6
2025-06-25 19:25:00,EQP001,B,R101,49.2,431.8,100.56,242.5,29.9,11.7,84.3
2025-06-25 19:30:00,EQP001,B,R101,48.8,432.7,100.65,259.9,33.3,10.5,92.8
2025-06-25 19:35:00,EQP001,B,R102,50.4,431.1,101.33,257.7,34.4,12.6,89.4
2025-06-25 19:40:00,EQP001,B,R102,50.5,432.6,101.13,240.1,36.3,13.7,80.5
2025-06-25 19:45:00,EQP001,B,R102,50.4,432.2,101.7,233.8,35.5,10.6,80.8
2025-06-25 19:50:00,EQP001,B,R103,49.1,432.7,101.15,260.6,37.9,12.6,89.3
2025-06-25 19:55:00,EQP001,B,R103,49.5,430.1,100.46,249.9,35.8,11.1,86.5
2025-06-25 20:00:00,EQP001,B,R103,48.4,433.5,101.74,259.8,35.4,13.2,89.1
2025-06-25 20:05:00,EQP001,B,R103,48.3,433.2,101.24,252.7,32.2,11.0,91.2
2025-06-25 20:10:00,EQP001,B,R101,50.4,432.6,101.28,223.5,34.6,10.2,100.0
2025-06-25 20:15:00,EQP001,B,R101,50.3,430.9,100.82,265.2,33.8,12.6,89.4
2025-06-25 20:20:00,EQP001,B,R102,50.8,434.0,101.4,248.8,35.6,11.0,82.5
2025-06-25 20:25:00,EQP001,B,R103,48.4,430.6,100.74,249.8,34.9,14.2,87.0
2025-06-25 20:30:00,EQP001,B,R103,51.6,430.7,101.18,275.0,37.0,12.4,87.1
2025-06-25 20:35:00,EQP001,B,R103,50.2,433.2,101.29,240.2,33.8,13.6,71.7
2025-06-25 20:40:00,EQP001,B,R101,49.4,432.5,101.46,255.1,34.8,11.8,91.2
2025-06-25 20:45:00,EQP001,B,R103,50.2,431.5,100.63,247.2,34.7,11.9,88.7
2025-06-25 20:50:00,EQP001,B,R102,51.0,431.8,100.78,260.7,31.3,10.2,90.5
2025-06-25 20:55:00,EQP001,B,R102,49.0,433.4,100.78,251.0,35.1,10.8,83.8
2025-06-25 21:00:00,EQP001,B,R103,49.0,432.7,100.99,233.1,31.8,12.5,84.2
2025-06-25 21:05:00,EQP001,B,R101,49.4,429.9,100.65,243.1,36.6,11.7,87.6
2025-06-25 21:10:00,EQP001,B,R101,48.7,432.4,101.21,235.8,33.5,10.5,78.4
2025-06-25 21:15:00,EQP001,B,R101,49.6,431.1,101.84,245.7,32.9,12.1,87.4
2025-06-25 21:20:00,EQP001,B,R103,49.4,433.9,100.21,269.1,34.7,11.8,83.8
2025-06-25 21:25:00,EQP001,B,R102,49.9,431.2,101.2,261.0,34.7,10.9,86.8
2025-06-25 21:30:00,EQP001,B,R103,50.2,433.1,101.17,235.0,36.8,11.1,89.9
2025-06-25 21:35:00,EQP001,B,R102,48.6,433.2,100.65,253.6,37.1,13.3,88.9
2025-06-25 21:40:00,EQP001,B,R102,51.3,432.8,100.02,246.7,37.7,10.9,82.0
2025-06-25 21:45:00,EQP001,B,R102,49.0,433.1,101.3,248.1,35.8,12.7,75.1
2025-06-25 21:50:00,EQP001,B,R103,50.4,433.6,100.51,258.3,37.0,11.7,87.1
2025-06-25 21:55:00,EQP001,B,R101,49.4,433.2,101.14,244.1,36.4,13.6,74.9
2025-06-25 22:00:00,EQP001,B,R103,50.4,434.3,101.58,254.1,32.6,11.8,87.0
2025-06-25 22:05:00,EQP001,B,R101,48.9,431.4,101.03,242.1,33.8,11.0,86.3
2025-06-25 22:10:00,EQP001,B,R102,50.5,431.2,100.86,257.2,33.5,14.0,86.1
2025-06-25 22:15:00,EQP001,B,R101,51.2,433.6,101.35,251.4,33.2,14.1,87.5
2025-06-25 22:20:00,EQP001,B,R102,49.5,433.3,101.05,249.3,34.8,12.7,79.6
2025-06-25 22:25:00,EQP001,B,R101,49.8,432.4,100.94,229.2,35.2,12.4,80.5
2025-06-25 22:30:00,EQP001,B,R101,48.6,431.9,101.33,275.8,38.2,12.7,83.4
2025-06-25 22:35:00,EQP001,B,R102,50.0,432.1,101.34,260.3,36.6,12.7,85.0
2025-06-25 22:40:00,EQP001,B,R101,49.7,431.0,101.36,246.9,33.6,13.1,85.4
2025-06-25 22:45:00,EQP001,B,R103,50.5,430.6,100.1,249.2,37.1,13.0,89.5
2025-06-25 22:50:00,EQP001,B,R102,51.4,431.5,100.18,249.2,35.3,12.3,91.5
2025-06-25 22:55:00,EQP001,B,R101,49.5,432.7,100.93,263.6,31.6,13.4,76.3
2025-06-25 23:00:00,EQP001,B,R101,49.3,433.2,100.61,254.5,34.3,13.0,77.5
2025-06-25 23:05:00,EQP001,B,R101,51.8,434.6,100.68,223.7,36.6,11.3,88.6
2025-06-25 23:10:00,EQP001,B,R101,49.1,431.4,100.78,245.0,36.2,12.6,88.6
2025-06-25 23:15:00,EQP001,B,R102,50.9,431.0,100.8,267.6,31.2,11.5,85.5
2025-06-25 23:20:00,EQP001,B,R103,48.0,433.6,100.49,247.9,36.5,11.4,88.1
2025-06-25 23:25:00,EQP001,B,R103,49.4,430.5,101.06,251.2,35.9,11.4,85.6
2025-06-25 23:30:00,EQP001,B,R101,49.0,431.3,100.39,243.1,37.5,12.3,89.5
2025-06-25 23:35:00,EQP001,B,R101,49.7,432.8,101.84,251.3,37.8,11.4,88.8
2025-06-25 23:40:00,EQP001,B,R102,47.1,433.8,101.1,246.8,35.9,11.4,89.5
2025-06-25 23:45:00,EQP001,B,R103,51.0,433.9,101.37,265.0,36.0,12.8,81.8
2025-06-25 23:50:00,EQP001,B,R103,51.0,432.6,100.35,250.9,38.5,10.3,83.0
2025-06-25 23:55:00,EQP001,B,R103,50.8,431.1,100.68,254.1,35.5,11.8,81.9
2025-06-26 00:00:00,EQP001,B,R101,50.4,435.0,101.76,256.0,34.7,14.1,91.6
2025-06-26 00:05:00,EQP001,B,R101,50.9,434.6,101.04,252.7,31.1,11.7,89.4
2025-06-26 00:10:00,EQP001,B,R102,49.5,435.1,101.02,235.5,32.7,10.4,79.2
2025-06-26 00:15:00,EQP001,B,R103,50.1,432.8,101.39,250.5,34.2,12.5,86.4
2025-06-26 00:20:00,EQP001,B,R101,48.9,432.0,101.11,255.0,31.7,10.2,86.9
2025-06-26 00:25:00,EQP001,B,R102,50.6,432.6,100.64,269.5,34.2,12.5,89.3
2025-06-26 00:30:00,EQP001,B,R102,49.7,434.3,100.72,239.3,35.1,13.2,84.1
2025-06-26 00:35:00,EQP001,B,R102,50.4,435.6,101.25,254.6,32.3,13.5,82.2
2025-06-26 00:40:00,EQP001,B,R103,49.7,434.5,101.23,241.2,34.9,12.4,78.4
2025-06-26 00:45:00,EQP001,B,R103,50.1,435.1,100.79,247.6,32.9,10.8,82.6
2025-06-26 00:50:00,EQP001,B,R101,51.9,434.4,100.51,245.9,32.0,13.0,84.2
2025-06-26 00:55:00,EQP001,B,R102,49.9,432.7,101.53,255.2,32.1,12.1,88.0
2025-06-26 01:00:00,EQP001,B,R103,48.9,430.7,100.44,240.8,36.4,11.7,87.0
2025-06-26 01:05:00,EQP001,B,R102,50.9,434.5,101.81,252.6,36.7,13.0,78.4
2025-06-26 01:10:00,EQP001,B,R101,50.5,434.5,100.16,236.1,36.8,14.9,78.0
2025-06-26 01:15:00,EQP001,B,R101,50.3,432.6,100.3,236.8,34.6,12.3,85.3
2025-06-26 01:20:00,EQP001,B,R101,50.0,432.4,100.48,271.4,40.1,11.5,82.5
2025-06-26 01:25:00,EQP001,B,R102,50.9,432.9,101.94,245.5,35.5,11.4,89.9
2025-06-26 01:30:00,EQP001,B,R101,51.1,432.1,101.22,250.7,34.6,11.9,81.6
2025-06-26 01:35:00,EQP001,B,R102,48.3,435.0,101.2,257.3,36.0,12.3,90.0
2025-06-26 01:40:00,EQP001,B,R101,50.9,433.8,100.79,247.8,34.6,11.9,86.6
2025-06-26 01:45:00,EQP001,B,R102,48.3,433.1,101.74,250.0,32.6,12.1,81.5
2025-06-26 01:50:00,EQP001,B,R101,48.2,434.9,102.07,239.4,33.9,11.7,80.7
2025-06-26 01:55:00,EQP001,B,R102,50.2,435.1,100.64,240.8,34.2,11.8,89.4
2025-06-26 02:00:00,EQP001,B,R102,49.5,434.5,100.65,264.2,38.2,12.6,92.1
2025-06-26 02:05:00,EQP001,B,R102,48.1,433.5,100.0,245.1,35.1,12.2,75.0
2025-06-26 02:10:00,EQP001,B,R101,48.4,435.7,101.15,253.6,32.7,10.8,80.5
2025-06-26 02:15:00,EQP001,B,R102,48.2,433.7,100.76,249.2,36.1,11.3,80.9
2025-06-26 02:20:00,EQP001,B,R101,47.8,435.7,102.05,243.0,35.1,11.8,94.6
2025-06-26 02:25:00,EQP001,B,R103,50.3,435.2,101.41,239.9,34.5,12.9,89.5
2025-06-26 02:30:00,EQP001,B,R103,50.6,434.3,101.31,250.7,34.3,11.9,84.9
2025-06-26 02:35:00,EQP001,B,R101,51.2,434.3,100.8,261.3,32.8,12.7,91.7
2025-06-26 02:40:00,EQP001,B,R102,50.8,434.1,101.79,262.3,33.7,12.2,88.7
2025-06-26 02:45:00,EQP001,B,R101,50.0,433.1,100.78,252.0,33.2,14.4,84.4
2025-06-26 02:50:00,EQP001,B,R101,49.8,432.5,101.8,245.7,30.2,11.5,88.1
2025-06-26 02:55:00,EQP001,B,R102,51.6,433.8,100.58,242.5,37.5,11.3,85.4
2025-06-26 03:00:00,EQP001,B,R101,50.0,433.7,100.13,248.1,36.1,11.3,91.1
2025-06-26 03:05:00,EQP001,B,R102,47.9,431.8,100.89,256.0,37.4,11.9,84.7
2025-06-26 03:10:00,EQP001,B,R102,49.5,436.4,101.36,248.8,34.1,13.0,84.5
2025-06-26 03:15:00,EQP001,B,R101,49.2,433.9,101.56,256.1,37.0,12.4,85.7
2025-06-26 03:20:00,EQP001,B,R103,49.6,434.3,100.86,245.6,34.4,12.7,82.0
2025-06-26 03:25:00,EQP001,B,R101,49.3,434.4,101.2,255.5,34.9,12.0,91.7
2025-06-26 03:30:00,EQP001,B,R101,51.9,435.5,101.45,258.4,31.1,12.3,90.7
2025-06-26 03:35:00,EQP001,B,R101,49.7,434.8,101.33,247.3,36.2,12.2,85.2
2025-06-26 03:40:00,EQP001,B,R102,50.2,434.9,101.17,253.7,33.3,12.3,84.0
2025-06-26 03:45:00,EQP001,B,R103,50.0,435.2,100.66,243.2,36.6,10.6,88.9
2025-06-26 03:50:00,EQP001,B,R102,50.0,434.5,101.0,260.6,33.9,11.2,86.6
2025-06-26 03:55:00,EQP001,B,R103,50.9,434.4,101.22,258.5,38.8,11.6,91.1
2025-06-26 04:00:00,EQP001,B,R101,49.9,434.3,101.17,241.8,36.4,11.7,86.5
2025-06-26 04:05:00,EQP001,B,R101,50.1,435.1,100.75,260.7,34.4,12.9,82.2
2025-06-26 04:10:00,EQP001,B,R103,49.7,434.5,101.32,263.7,34.2,12.2,88.1
2025-06-26 04:15:00,EQP001,B,R103,49.5,435.2,101.01,253.7,34.8,13.5,89.4
2025-06-26 04:20:00,EQP001,B,R102,50.7,434.7,100.32,239.7,38.2,11.9,95.6
2025-06-26 04:25:00,EQP001,B,R101,49.3,433.4,99.87,259.7,35.4,11.4,88.5
2025-06-26 04:30:00,EQP001,B,R101,50.4,433.8,101.69,259.9,35.2,11.5,72.7
2025-06-26 04:35:00,EQP001,B,R102,50.9,434.2,101.25,257.2,34.6,12.3,81.4
2025-06-26 04:40:00,EQP001,B,R102,51.2,434.9,101.73,275.7,33.9,10.7,92.7
2025-06-26 04:45:00,EQP001,B,R102,49.0,434.2,100.13,268.1,35.6,14.2,90.0
2025-06-26 04:50:00,EQP001,B,R102,51.2,434.7,101.74,242.0,36.5,12.9,90.6
2025-06-26 04:55:00,EQP001,B,R102,52.1,435.6,101.12,251.5,35.6,13.6,77.2
2025-06-26 05:00:00,EQP001,B,R101,50.5,434.1,100.68,254.4,34.8,13.4,77.6
2025-06-26 05:05:00,EQP001,B,R103,50.0,434.2,101.76,266.9,35.4,13.5,86.6
2025-06-26 05:10:00,EQP001,B,R102,50.2,434.1,101.33,254.8,33.0,13.0,86.6
2025-06-26 05:15:00,EQP001,B,R103,50.6,434.9,100.37,255.1,34.8,10.9,87.8
2025-06-26 05:20:00,EQP001,B,R101,49.3,433.8,100.44,242.6,34.1,12.2,88.3
2025-06-26 05:25:00,EQP001,B,R101,51.1,433.7,101.04,253.6,36.8,8.3,97.7
2025-06-26 05:30:00,EQP001,B,R103,50.6,434.8,100.9,257.1,31.9,13.6,87.5
2025-06-26 05:35:00,EQP001,B,R101,51.4,436.3,100.84,248.6,38.4,11.9,87.9
2025-06-26 05:40:00,EQP001,B,R101,51.7,433.6,101.44,261.0,33.0,13.7,84.0
2025-06-26 05:45:00,EQP001,B,R103,50.5,434.4,101.85,241.6,36.9,10.5,82.3
2025-06-26 05:50:00,EQP001,B,R101,51.7,434.3,100.88,242.7,30.8,13.7,80.3
2025-06-26 05:55:00,EQP001,B,R101,49.4,436.5,100.83,226.5,36.2,11.2,85.5
2025-06-26 06:00:00,EQP001,B,R103,50.2,434.0,101.6,256.5,35.2,11.2,86.3
2025-06-26 06:05:00,EQP001,B,R101,50.6,434.5,101.14,258.8,37.4,10.8,87.1
2025-06-26 06:10:00,EQP001,B,R101,49.2,436.8,102.17,239.0,34.9,10.4,80.8
2025-06-26 06:15:00,EQP001,B,R102,49.5,435.2,100.78,261.1,35.4,10.6,83.3
2025-06-26 06:20:00,EQP001,B,R103,51.6,435.7,100.95,258.8,32.0,11.5,97.1
2025-06-26 06:25:00,EQP001,B,R102,50.0,436.5,99.92,245.3,34.8,13.2,82.9
2025-06-26 06:30:00,EQP001,B,R103,49.0,435.1,100.43,268.1,34.3,12.2,96.9
2025-06-26 06:35:00,EQP001,B,R103,49.2,436.2,100.7,251.4,35.3,12.3,77.9
2025-06-26 06:40:00,EQP001,B,R102,49.3,434.5,101.21,248.3,35.4,10.7,85.3
2025-06-26 06:45:00,EQP001,B,R103,50.3,436.9,101.27,252.0,33.3,11.8,83.3
2025-06-26 06:50:00,EQP001,B,R103,50.2,434.6,101.18,255.9,35.0,11.4,81.8
2025-06-26 06:55:00,EQP001,B,R102,48.9,436.4,100.65,252.6,36.6,11.7,93.8
2025-06-26 07:00:00,EQP001,B,R103,51.5,436.1,100.3,246.6,35.3,11.6,90.5
2025-06-26 07:05:00,EQP001,B,R102,50.0,434.6,101.32,241.9,34.8,13.7,76.8
2025-06-26 07:10:00,EQP001,B,R102,50.2,437.2,100.64,243.3,37.8,12.3,78.3
2025-06-26 07:15:00,EQP001,B,R103,49.6,434.6,100.84,239.7,36.1,13.4,86.7
2025-06-26 07:20:00,EQP001,B,R102,51.8,436.0,101.03,245.7,34.7,10.2,81.8
2025-06-26 07:25:00,EQP001,B,R102,51.5,437.9,100.61,253.5,37.6,12.7,83.1
2025-06-26 07:30:00,EQP001,B,R101,49.0,433.6,100.83,236.2,37.0,13.3,96.5
2025-06-26 07:35:00,EQP001,B,R102,50.4,435.1,100.91,263.8,31.8,12.2,77.7
2025-06-26 07:40:00,EQP001,B,R102,49.8,434.4,100.86,248.6,34.5,12.3,81.0
2025-06-26 07:45:00,EQP001,B,R102,49.7,435.8,100.47,261.1,34.1,11.9,83.8
2025-06-26 07:50:00,EQP001,B,R101,51.1,435.3,101.25,235.7,36.2,12.7,91.3
2025-06-26 07:55:00,EQP001,B,R103,50.6,433.6,101.04,228.4,29.4,10.8,90.0
2025-06-26 08:00:00,EQP001,B,R102,50.5,436.6,100.53,232.5,32.9,11.9,85.7
2025-06-26 08:05:00,EQP001,B,R102,49.0,435.7,101.04,256.1,31.8,11.9,81.9
2025-06-26 08:10:00,EQP001,B,R102,48.3,437.1,101.4,247.8,36.1,12.5,83.4
2025-06-26 08:15:00,EQP001,B,R102,50.2,436.2,101.26,251.9,33.4,11.8,78.7
2025-06-26 08:20:00,EQP001,B,R101,49.2,436.1,100.92,239.0,36.2,11.4,85.5
2025-06-26 08:25:00,EQP001,B,R101,51.5,434.4,100.3,254.1,34.8,12.5,83.5
2025-06-26 08:30:00,EQP001,B,R102,49.0,436.7,100.9,243.6,35.8,11.6,83.8
